BPCI ID,ID,Response,Response Weight,Risk Level,Risk Score
1087-000,12.0,Yes,1.0,3.0,3.0
1087-000,13.0,No,1.0,3.0,3.0
1087-000,14.0,,,,
1087-000,15.0,NA; we are a Non-Convener Participant,0.0,7.0,0.0
1087-000,16.0,No,3.0,7.0,21.0
1087-000,17.0,No,3.0,7.0,21.0
1087-000,18.0,There have not been any.,,,
1087-000,19.0,Yes,1.0,7.0,7.0
1087-000,20.0,NA; never participated in financial arrangements,0.0,5.0,0.0
1087-000,21.0,Unsure,2.0,3.0,6.0
1087-000,22.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1087-000,23.0,,,,
1087-000,24.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1087-000,25.0,,,,
1087-000,26.0,No,3.0,7.0,21.0
1087-000,27.0,,,,
1087-000,28.0,No,1.0,5.0,5.0
1087-000,29.0,---,,,
1087-000,30.0,No,1.0,5.0,5.0
1087-000,31.0,NA; not requiring shared repayments by partners,0.0,7.0,0.0
1087-000,32.0,,,,
1087-000,33.0,Yes,1.0,7.0,7.0
1087-000,34.0,No,1.0,5.0,5.0
1087-000,35.0,NA; we don't use Fraud and Abuse Waivers,0.0,3.0,0.0
1087-000,36.0,No,1.0,5.0,5.0
1087-000,37.0,NA; we don't use MPP Waivers,0.0,5.0,0.0
1087-000,38.0,NA; we don't use MPP Waivers,0.0,3.0,0.0
1087-000,39.0,NA; not using any of the waivers,0.0,6.0,0.0
1087-000,40.1,,,,
1087-000,40.2,,,,
1087-000,40.3,,,,
1087-000,40.4,Yes,,,
1087-000,40.5,,,,
1087-000,41.0,,,,
1087-000,42.0,Yes,1.0,3.0,3.0
1087-000,43.0,Yes,1.0,7.0,7.0
1087-000,44.0,Yes,1.0,5.0,5.0
1087-000,45.0,We make sure we have at least two people trained on processes so if something happens to one person; the other person can slip in.,,,
1087-000,46.1,Yes,,,
1087-000,46.2,Yes,,,
1087-000,46.3,Yes,,,
1087-000,46.4,Yes,,,
1087-000,46.5,,,,
1087-000,47.0,"For the elective CABG we provide the notification in office.  For the non-elective we try and provide to patient during the hospitalization.  If not, we mail to the beneficiary.",,,
1087-000,48.0,Yes,1.0,7.0,7.0
1087-000,49.0,,,,
1087-000,50.0,No,1.0,5.0,5.0
1087-000,51.0,,,,
1087-000,52.0,Unsure,2.0,4.0,8.0
1087-000,53.0,No,1.0,4.0,4.0
1087-000,54.0,,,,
1087-000,55.0,Yes,1.0,6.0,6.0
1087-000,56.0,We follow every patient and discuss to ensure that the patient is coded correctly and that the correct documentation is provided by the provider.,,,
1087-000,57.0,Yes; using existing system,1.0,7.0,7.0
1087-000,58.0,Strongly Agree,1.0,7.0,7.0
1087-000,59.0,No,1.0,4.0,4.0
1087-000,60.1,,,,
1087-000,60.2,,,,
1087-000,60.3,,,,
1087-000,60.4,,,,
1087-000,60.5,,,,
1087-000,60.6,,,,
1087-000,60.7,,,,
1087-000,60.8,,,,
1087-000,61.0,Yes,1.0,7.0,7.0
1087-000,62.0,The biggest challenge is the number of emails that come.   Sometimes it is difficult to determine if the email applies.    The number of times the forms change has also been a challenge.,,,
1087-000,63.0,Yes,1.0,7.0,7.0
1087-000,64.0,No,1.0,7.0,7.0
1087-000,65.0,1.  Getting the patients to use a patient portal has been a challenge with the elderly.,,,
1103-0000,0.0,1103-0000,,,
1103-0000,0.1,Geisinger Holy Spirit,,,
1103-0000,1.0,Yes,1.0,4.0,4.0
1103-0000,2.0,No,3.0,4.0,12.0
1103-0000,3.0,No,1.0,3.0,3.0
1103-0000,4.0,NA; we didn't have any changes,0.0,7.0,0.0
1103-0000,5.0,No,1.0,5.0,5.0
1103-0000,6.0,Yes,3.0,6.0,18.0
1103-0000,7.0,Unsure,2.0,4.0,8.0
1103-0000,8.0,Agree,1.0,4.0,4.0
1103-0000,9.0,This participating ACH has slowly adopted the following practice changes through  an  engaged Clinician group. 1. Utilizing the working DRG list to identify BPCIA patients during the anchor stay; 2. Utilizing a scoring tool to offer guidance in most effective first place destination; 3. Reviewing BPCIA discharge destination data to drive better performance 4. Dedicating case managers to follow impatients without known existing case management during the post- acute episode.,,,
1103-0000,10.0,Yes,3.0,6.0,18.0
1103-0000,11.0,"This ACH is a slow adopter for change greatly due to an independent culture that has long sustained high IRF and SNF utilization for Medicare patients. In addition, the geographical footprint in that area does not support a high volume of Geisinger employed physicians/case managers.",,,
1103-0000,12.0,Yes,1.0,3.0,3.0
1103-0000,13.0,No,1.0,3.0,3.0
1103-0000,14.0,,,,
1103-0000,15.0,NA; we are a Non-Convener Participant,0.0,7.0,0.0
1103-0000,16.0,No,3.0,7.0,21.0
1103-0000,17.0,No,3.0,7.0,21.0
1103-0000,18.0,We are not a convener participant and we have not yet  used gain sharing agreements with other entities.,,,
1103-0000,19.0,Yes,1.0,7.0,7.0
1103-0000,20.0,NA; never participated in financial arrangements,0.0,5.0,0.0
1103-0000,21.0,Unsure,2.0,3.0,6.0
1103-0000,22.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1103-0000,23.0,"Geisinger's compensation plan does not allow for sharing with individual Physicians or PGPs; During BPCI Classic program, the Geisinger system did engage in an EIP NPRA gain sharing program that was complex and time consuming with administrative costs. We also found that only about 1/3 of BPCI Classic beneficiaries chose a partnering EIP. Therefor we have chosen not to gain share with EIPS at this time.",,,
1103-0000,24.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1103-0000,25.0,,,,
1103-0000,26.0,NA; we don't have relationship with a BPCI Advanced Entity,0.0,7.0,0.0
1103-0000,27.0,We had limited success with an EIP gain sharing program in BPCI Classic. We continue to explore how we might do so again if we can find a reliable means to identify BPCIA beneficiaries who qualify for the program during the anchor stay.,,,
1103-0000,28.0,No,1.0,5.0,5.0
1103-0000,29.0,---,,,
1103-0000,30.0,No,1.0,5.0,5.0
1103-0000,31.0,NA; not requiring shared repayments by partners,0.0,7.0,0.0
1103-0000,32.0,,,,
1103-0000,33.0,Yes,1.0,7.0,7.0
1103-0000,34.0,Yes,3.0,5.0,15.0
1103-0000,35.0,No,1.0,3.0,3.0
1103-0000,36.0,Yes,3.0,5.0,15.0
1103-0000,37.0,No,1.0,5.0,5.0
1103-0000,38.0,No,1.0,3.0,3.0
1103-0000,39.0,No,3.0,6.0,18.0
1103-0000,40.1,,,,
1103-0000,40.2,,,,
1103-0000,40.3,Yes,,,
1103-0000,40.4,,,,
1103-0000,40.5,Yes,,,
1103-0000,41.0,"Point of clarification: We opted for use of waivers at beginning of the program but have not used any to date; We have a participating ACO that uses the SNF waiver and found it too confusing to use both- Until we find a reliable means to identify the BPCIA beneficiary during the anchor stay, we will not be using the waivers. Additionally, our limited ability to reliable identify BPCIA beneficiaries during the anchor stay has caused our cautious approach.",,,
1103-0000,42.0,Yes,1.0,3.0,3.0
1103-0000,43.0,Yes,1.0,7.0,7.0
1103-0000,44.0,Yes,1.0,5.0,5.0
1103-0000,45.0,"The Geisinger system Population Health Service line administrates the BPCIA program. IF any of the staff exit the SL, the next level of management will determine the replacement(s). All records are kept in a Share-point file.",,,
1103-0000,46.1,,,,
1103-0000,46.2,,,,
1103-0000,46.3,Yes,,,
1103-0000,46.4,,,,
1103-0000,46.5,,,,
1103-0000,47.0,,,,
1103-0000,48.0,Yes,1.0,7.0,7.0
1103-0000,49.0,,,,
1103-0000,50.0,No,1.0,5.0,5.0
1103-0000,51.0,,,,
1103-0000,52.0,No,3.0,4.0,12.0
1103-0000,53.0,No,1.0,4.0,4.0
1103-0000,54.0,,,,
1103-0000,55.0,Yes,1.0,6.0,6.0
1103-0000,56.0,We rely on the compliance plan processes in place to assist us in identifying any related issues. We had this compliance in place during BPCI classic and now with the Advanced model years as well.,,,
1103-0000,57.0,Yes; using existing system,1.0,7.0,7.0
1103-0000,58.0,Agree,1.0,7.0,7.0
1103-0000,59.0,No,1.0,4.0,4.0
1103-0000,60.1,,,,
1103-0000,60.2,,,,
1103-0000,60.3,,,,
1103-0000,60.4,,,,
1103-0000,60.5,,,,
1103-0000,60.6,,,,
1103-0000,60.7,,,,
1103-0000,60.8,Yes,,,
1103-0000,61.0,Yes,1.0,7.0,7.0
1103-0000,62.0,None identified.,,,
1103-0000,63.0,Yes,1.0,7.0,7.0
1103-0000,64.0,No,1.0,7.0,7.0
1103-0000,65.0,"We are participating in the ACO program which causes redundancy and at times some confusion. For example, the ACO qualifies the system as an APM and is required to submit signed documents by Providers related to QPP. Now we must do the same for BPCIA. Also, the SNF waiver process has been very different and since we establish that at least half of the Bundles beneficiaries are also tied to ACO we have elected not to use the waiver.",,,
1104-0000,0.0,1104-0000,,,
1104-0000,0.1,Geisinger Lewistown Hospital,,,
1104-0000,1.0,Yes,1.0,4.0,4.0
1104-0000,2.0,No,3.0,4.0,12.0
1104-0000,3.0,No,1.0,3.0,3.0
1104-0000,4.0,NA; we didn't have any changes,0.0,7.0,0.0
1104-0000,5.0,No,1.0,5.0,5.0
1104-0000,6.0,Yes,3.0,6.0,18.0
1104-0000,7.0,Yes,3.0,4.0,12.0
1104-0000,8.0,Agree,1.0,4.0,4.0
1104-0000,9.0,This participating ACH has  adopted the following practice changes through  an  engaged Clinician group. 1. Utilizing the working DRG list to identify BPCIA patients during the anchor stay; 2. Utilizing a scoring tool to offer guidance in most effective first place destination;  3. Reviewing BPCIA discharge destination data to drive better performance 4. Dedicating case manager to follow beneficiaries with non-Geisiner employed PCPs/ Case Managers.,,,
1104-0000,10.0,Yes,3.0,6.0,18.0
1104-0000,11.0,"This ACH is a small hospital within our Geisinger system and has low volumes. Although they are engaged and making changes related to post acute destination, we have seen some extremely challenging situations that have yielded high costs in the post acute arena that are outside the control and influence of our clinical teams. The lack of home health and high quality SNFs add to the challenge.",,,
1104-0000,12.0,Yes,1.0,3.0,3.0
1104-0000,13.0,No,1.0,3.0,3.0
1104-0000,14.0,,,,
1104-0000,15.0,NA; we are a Non-Convener Participant,0.0,7.0,0.0
1104-0000,16.0,No,3.0,7.0,21.0
1104-0000,17.0,No,3.0,7.0,21.0
1104-0000,18.0,We are not a convener participant and we have  not yet used gain sharing agreements with other entities.,,,
1104-0000,19.0,Yes,1.0,7.0,7.0
1104-0000,20.0,NA; never participated in financial arrangements,0.0,5.0,0.0
1104-0000,21.0,Unsure,2.0,3.0,6.0
1104-0000,22.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1104-0000,23.0,"Geisinger's compensation plan does not allow for sharing with individual Physicians or PGPs; During BPCI Classic program, the Geisinger system did engage in an EIP NPRA gain sharing program that was complex and time consuming with administrative costs. We also found that only about 1/3 of BPCI Classic beneficiaries chose a partnering EIP. Therefor we have chosen not to gain share with EIPS at this time.",,,
1104-0000,24.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1104-0000,25.0,,,,
1104-0000,26.0,NA; we don't have relationship with a BPCI Advanced Entity,0.0,7.0,0.0
1104-0000,27.0,We had limited success with the EIP Gain Sharing process with BPCI Classic program. We continue to explore how we might do so again in this program.,,,
1104-0000,28.0,No,1.0,5.0,5.0
1104-0000,29.0,---,,,
1104-0000,30.0,No,1.0,5.0,5.0
1104-0000,31.0,NA; not requiring shared repayments by partners,0.0,7.0,0.0
1104-0000,32.0,,,,
1104-0000,33.0,Yes,1.0,7.0,7.0
1104-0000,34.0,Yes,3.0,5.0,15.0
1104-0000,35.0,No,1.0,3.0,3.0
1104-0000,36.0,Yes,3.0,5.0,15.0
1104-0000,37.0,No,1.0,5.0,5.0
1104-0000,38.0,No,1.0,3.0,3.0
1104-0000,39.0,No,3.0,6.0,18.0
1104-0000,40.1,,,,
1104-0000,40.2,,,,
1104-0000,40.3,Yes,,,
1104-0000,40.4,,,,
1104-0000,40.5,Yes,,,
1104-0000,41.0,"Point of clarification: We opted for use of waivers at beginning of the program but have not used any to date; We have a participating ACO that uses the SNF waiver and found it too confusing to use both- Until we find a reliable means to identify the BPCIA beneficiary during the anchor stay, we will not be using the waivers. Additionally, our limited ability to reliable identify BPCIA beneficiaries during the anchor stay has caused our cautious approach.",,,
1104-0000,42.0,Yes,1.0,3.0,3.0
1104-0000,43.0,Yes,1.0,7.0,7.0
1104-0000,44.0,Yes,1.0,5.0,5.0
1104-0000,45.0,"The Geisinger system Population Health Service line administrates the BPCIA program. IF any of the staff exit the SL, the next level of management will determine the replacement(s). All records are kept in a Share-point file.",,,
1104-0000,46.1,,,,
1104-0000,46.2,,,,
1104-0000,46.3,Yes,,,
1104-0000,46.4,,,,
1104-0000,46.5,,,,
1104-0000,47.0,,,,
1104-0000,48.0,Yes,1.0,7.0,7.0
1104-0000,49.0,,,,
1104-0000,50.0,No,1.0,5.0,5.0
1104-0000,51.0,,,,
1104-0000,52.0,No,3.0,4.0,12.0
1104-0000,53.0,No,1.0,4.0,4.0
1104-0000,54.0,,,,
1104-0000,55.0,Yes,1.0,6.0,6.0
1104-0000,56.0,We rely on the compliance plan processes in place to assist us in identifying any related issues. We had this compliance in place during BPCI classic and now with the Advanced model years as well.,,,
1104-0000,57.0,Yes; using existing system,1.0,7.0,7.0
1104-0000,58.0,Agree,1.0,7.0,7.0
1104-0000,59.0,No,1.0,4.0,4.0
1104-0000,60.1,,,,
1104-0000,60.2,,,,
1104-0000,60.3,,,,
1104-0000,60.4,,,,
1104-0000,60.5,,,,
1104-0000,60.6,,,,
1104-0000,60.7,,,,
1104-0000,60.8,Yes,,,
1104-0000,61.0,Yes,1.0,7.0,7.0
1104-0000,62.0,None identified.,,,
1104-0000,63.0,Yes,1.0,7.0,7.0
1104-0000,64.0,No,1.0,7.0,7.0
1104-0000,65.0,"We are participating in the ACO program which causes redundancy and at times some confusion. For example, the ACO qualifies the system as an APM and is required to submit signed documents by Providers related to QPP. Now we must do the same for BPCIA. Also, the SNF waiver process has been very different and since we establish that at least half of the Bundles beneficiaries are also tied to ACO we have elected not to use the waiver.",,,
1106-0000,0.0,1106-0000,,,
1106-0000,0.1,Geisinger Wyoming Valley Medical Center,,,
1106-0000,1.0,Yes,1.0,4.0,4.0
1106-0000,2.0,No,3.0,4.0,12.0
1106-0000,3.0,No,1.0,3.0,3.0
1106-0000,4.0,NA; we didn't have any changes,0.0,7.0,0.0
1106-0000,5.0,No,1.0,5.0,5.0
1106-0000,6.0,Yes,3.0,6.0,18.0
1106-0000,7.0,No,1.0,4.0,4.0
1106-0000,8.0,Strongly Agree,1.0,4.0,4.0
1106-0000,9.0,This participating ACH has eagerly adopted the following practice changes through  a strongly engaged Clinician group. 1. Utilizing the working DRG list to identify BPCIA patients during the anchor stay; 2. Utilizing a scoring tool to offer guidance in most effective first place destination;  3. Reviewing BPCIA discharge destination data to drive better performance 4. Dedicated case managers to follow beneficiaries without Geisnger-employed PCPs/case management. 5. Offering at-home services to complex COPD population.,,,
1106-0000,10.0,No,1.0,6.0,6.0
1106-0000,11.0,This ACH has eagerly adopted the new post-acute destination tool. They also outperform our other hospitals and we are studying the data to understand additional factors.,,,
1106-0000,12.0,Yes,1.0,3.0,3.0
1106-0000,13.0,No,1.0,3.0,3.0
1106-0000,14.0,,,,
1106-0000,15.0,NA; we are a Non-Convener Participant,0.0,7.0,0.0
1106-0000,16.0,No,3.0,7.0,21.0
1106-0000,17.0,No,3.0,7.0,21.0
1106-0000,18.0,We are not a convener participant and we have  not  yet used gain sharing agreements with other entities.,,,
1106-0000,19.0,Yes,1.0,7.0,7.0
1106-0000,20.0,NA; never participated in financial arrangements,0.0,5.0,0.0
1106-0000,21.0,Unsure,2.0,3.0,6.0
1106-0000,22.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1106-0000,23.0,"Geisinger's compensation plan does not allow for sharing with individual Physicians or PGPs; During BPCI Classic program, the Geisinger system did engage in an EIP NPRA gain sharing program that was complex and time consuming with administrative costs. We also found that only about 1/3 of BPCI Classic beneficiaries chose a partnering EIP. Therefor we have chosen not to gain share with EIPS at this time.",,,
1106-0000,24.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1106-0000,25.0,,,,
1106-0000,26.0,NA; we don't have relationship with a BPCI Advanced Entity,0.0,7.0,0.0
1106-0000,27.0,We had limited success with an EIP gain sharing process with BPCI Classic program. We continue to explore how we might do so again if we can find a reliable solution to identifying patients early who qualify for the BPCIA program.,,,
1106-0000,28.0,No,1.0,5.0,5.0
1106-0000,29.0,---,,,
1106-0000,30.0,No,1.0,5.0,5.0
1106-0000,31.0,NA; not requiring shared repayments by partners,0.0,7.0,0.0
1106-0000,32.0,,,,
1106-0000,33.0,Yes,1.0,7.0,7.0
1106-0000,34.0,Yes,3.0,5.0,15.0
1106-0000,35.0,No,1.0,3.0,3.0
1106-0000,36.0,Yes,3.0,5.0,15.0
1106-0000,37.0,No,1.0,5.0,5.0
1106-0000,38.0,No,1.0,3.0,3.0
1106-0000,39.0,No,3.0,6.0,18.0
1106-0000,40.1,,,,
1106-0000,40.2,,,,
1106-0000,40.3,Yes,,,
1106-0000,40.4,,,,
1106-0000,40.5,Yes,,,
1106-0000,41.0,"Point of clarification: We opted for use of waivers at beginning of the program but have not used any to date; We have a participating ACO that uses the SNF waiver and found it too confusing to use both- Until we find a reliable means to identify the BPCIA beneficiary during the anchor stay, we will not be using the waivers. Additionally, our limited ability to reliable identify BPCIA beneficiaries during the anchor stay has caused our cautious approach.",,,
1106-0000,42.0,Yes,1.0,3.0,3.0
1106-0000,43.0,Yes,1.0,7.0,7.0
1106-0000,44.0,Yes,1.0,5.0,5.0
1106-0000,45.0,"The Geisinger system Population Health Service line administrates the BPCIA program. IF any of the staff exit the SL, the next level of management will determine the replacement(s). All records are kept in a Share-point file.",,,
1106-0000,46.1,,,,
1106-0000,46.2,,,,
1106-0000,46.3,Yes,,,
1106-0000,46.4,,,,
1106-0000,46.5,,,,
1106-0000,47.0,,,,
1106-0000,48.0,Yes,1.0,7.0,7.0
1106-0000,49.0,,,,
1106-0000,50.0,No,1.0,5.0,5.0
1106-0000,51.0,,,,
1106-0000,52.0,No,3.0,4.0,12.0
1106-0000,53.0,No,1.0,4.0,4.0
1106-0000,54.0,,,,
1106-0000,55.0,Yes,1.0,6.0,6.0
1106-0000,56.0,We rely on the compliance plan processes in place to assist us in identifying any related issues. We had this compliance in place during BPCI classic and now with the Advanced model years as well.,,,
1106-0000,57.0,Yes; using existing system,1.0,7.0,7.0
1106-0000,58.0,Agree,1.0,7.0,7.0
1106-0000,59.0,No,1.0,4.0,4.0
1106-0000,60.1,,,,
1106-0000,60.2,,,,
1106-0000,60.3,,,,
1106-0000,60.4,,,,
1106-0000,60.5,,,,
1106-0000,60.6,,,,
1106-0000,60.7,,,,
1106-0000,60.8,Yes,,,
1106-0000,61.0,Yes,1.0,7.0,7.0
1106-0000,62.0,None identified.,,,
1106-0000,63.0,Yes,1.0,7.0,7.0
1106-0000,64.0,No,1.0,7.0,7.0
1106-0000,65.0,"We are participating in the ACO program which causes redundancy and at times some confusion. For example, the ACO qualifies the system as an APM and is required to submit signed documents by Providers related to QPP. Now we must do the same for BPCIA. Also, the SNF waiver process has been very different and since we establish that at least half of the Bundles beneficiaries are also tied to ACO we have elected not to use the waiver.",,,
1120-0000,0.0,1120-0000,,,
1120-0000,0.1,"Gundersen Lutheran Medical Center, Inc.",,,
1120-0000,1.0,No,3.0,4.0,12.0
1120-0000,2.0,Yes,1.0,4.0,4.0
1120-0000,3.0,No,1.0,3.0,3.0
1120-0000,4.0,NA; we didn't have any changes,0.0,7.0,0.0
1120-0000,5.0,No,1.0,5.0,5.0
1120-0000,6.0,Yes,3.0,6.0,18.0
1120-0000,7.0,Yes,3.0,4.0,12.0
1120-0000,8.0,Agree,1.0,4.0,4.0
1120-0000,9.0,"Hip Fractures: Working on standardizing care pathway across the care continuum, including engaging PAC partners in driving quality and outcomes. Initial meetings with PAC partners have taken place (3 meetings x 2 partners) to launch into this work. Hip Fracture care pathway mapping and redesign project has launched. Hip Fracture care pathway updates are a standard item on our multidisciplinary team monthly meeting and we are engaging hospitalist/medicine partners in standardization and efficiency opportunities, including (not limited to) approach to endocrinology follow up, PT/OT protocols, and medication management.Shoulders: Working on standardizing care pathway across the care continuum. Engaging shoulder teams in developing consistent pre-op patient education and optimization pathway. Reviewing outliers for opportunities for improvement.",,,
1120-0000,10.0,No,1.0,6.0,6.0
1120-0000,11.0,Challenges: Limited HHA access in our region and no affiliated HHA as part of our system. Limited control over PAC setting other than driving improvement through partnerships.,,,
1120-0000,12.0,Yes,1.0,3.0,3.0
1120-0000,13.0,No,1.0,3.0,3.0
1120-0000,14.0,,,,
1120-0000,15.0,NA; we are a Non-Convener Participant,0.0,7.0,0.0
1120-0000,16.0,Yes,1.0,7.0,7.0
1120-0000,17.0,Yes,1.0,7.0,7.0
1120-0000,18.0,,,,
1120-0000,19.0,NA: System already in place before this model,0.0,7.0,0.0
1120-0000,20.0,NA; never participated in financial arrangements,0.0,5.0,0.0
1120-0000,21.0,Unsure,2.0,3.0,6.0
1120-0000,22.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1120-0000,23.0,,,,
1120-0000,24.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1120-0000,25.0,,,,
1120-0000,26.0,NA; we don't have relationship with a BPCI Advanced Entity,0.0,7.0,0.0
1120-0000,27.0,,,,
1120-0000,28.0,No,1.0,5.0,5.0
1120-0000,29.0,NA; we don't participate in ICS Sharing,0.0,7.0,0.0
1120-0000,30.0,No,1.0,5.0,5.0
1120-0000,31.0,NA; not requiring shared repayments by partners,0.0,7.0,0.0
1120-0000,32.0,,,,
1120-0000,33.0,Yes,1.0,7.0,7.0
1120-0000,34.0,No,1.0,5.0,5.0
1120-0000,35.0,NA; we don't use Fraud and Abuse Waivers,0.0,3.0,0.0
1120-0000,36.0,No,1.0,5.0,5.0
1120-0000,37.0,NA; we don't use MPP Waivers,0.0,5.0,0.0
1120-0000,38.0,NA; we don't use MPP Waivers,0.0,3.0,0.0
1120-0000,39.0,NA; not using any of the waivers,0.0,6.0,0.0
1120-0000,40.1,,,,
1120-0000,40.2,,,,
1120-0000,40.3,Yes,,,
1120-0000,40.4,,,,
1120-0000,40.5,,,,
1120-0000,41.0,,,,
1120-0000,42.0,Yes,1.0,3.0,3.0
1120-0000,43.0,Yes,1.0,7.0,7.0
1120-0000,44.0,Yes,1.0,5.0,5.0
1120-0000,45.0,The responsibilities stay with the role of the individuals on the BPCI-A Governance Committee.,,,
1120-0000,46.1,,,,
1120-0000,46.2,,,,
1120-0000,46.3,Yes,,,
1120-0000,46.4,,,,
1120-0000,46.5,,,,
1120-0000,47.0,,,,
1120-0000,48.0,Yes,1.0,7.0,7.0
1120-0000,49.0,,,,
1120-0000,50.0,No,1.0,5.0,5.0
1120-0000,51.0,,,,
1120-0000,52.0,Yes,1.0,4.0,4.0
1120-0000,53.0,No,1.0,4.0,4.0
1120-0000,54.0,"Improved collaboration between our Clinical Operations, Quality, and Revenue Cycle departments.",,,
1120-0000,55.0,No,3.0,6.0,18.0
1120-0000,56.0,,,,
1120-0000,57.0,Yes; using existing system,1.0,7.0,7.0
1120-0000,58.0,Strongly Agree,1.0,7.0,7.0
1120-0000,59.0,No,1.0,4.0,4.0
1120-0000,60.1,,,,
1120-0000,60.2,,,,
1120-0000,60.3,,,,
1120-0000,60.4,,,,
1120-0000,60.5,,,,
1120-0000,60.6,,,,
1120-0000,60.7,,,,
1120-0000,60.8,Yes,,,
1120-0000,61.0,Yes,1.0,7.0,7.0
1120-0000,62.0,,,,
1120-0000,63.0,Yes,1.0,7.0,7.0
1120-0000,64.0,No,1.0,7.0,7.0
1120-0000,65.0,,,,
1125-0000,0.0,1125-0000,,,
1125-0000,0.1,Hartford Hospital,,,
1125-0000,1.0,Yes,1.0,4.0,4.0
1125-0000,2.0,No,3.0,4.0,12.0
1125-0000,3.0,No,1.0,3.0,3.0
1125-0000,4.0,NA; we didn't have any changes,0.0,7.0,0.0
1125-0000,5.0,No,1.0,5.0,5.0
1125-0000,6.0,No,1.0,6.0,6.0
1125-0000,7.0,No,1.0,4.0,4.0
1125-0000,8.0,Agree,1.0,4.0,4.0
1125-0000,9.0,"Clinical documentation work flow has been enhanced within the electronic health record (standard pathways).  This includes enhancements to the Emergency Department, Inpatient care unit, as well as with a joint venture urgent care provider.",,,
1125-0000,10.0,No,1.0,6.0,6.0
1125-0000,11.0,,,,
1125-0000,12.0,Yes,1.0,3.0,3.0
1125-0000,13.0,No,1.0,3.0,3.0
1125-0000,14.0,No challenges with this requirement,,,
1125-0000,15.0,NA; we are a Non-Convener Participant,0.0,7.0,0.0
1125-0000,16.0,No,3.0,7.0,21.0
1125-0000,17.0,No,3.0,7.0,21.0
1125-0000,18.0,"We do  not have financial arrangements with any clinicians associated with our bundle.  Unclear direction from CMS on the requirement to have a Participating Practitioner Agreement for non FAL practitioners. QPP requirement is unclear. We did not sign the amendment, thus, were not required to provide a QPP list, nor do we have financial sharing. Yet, we were told to submit a list.",,,
1125-0000,19.0,Partial; establishing accounting system,2.0,7.0,14.0
1125-0000,20.0,NA; never participated in financial arrangements,0.0,5.0,0.0
1125-0000,21.0,Unsure,2.0,3.0,6.0
1125-0000,22.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1125-0000,23.0,future opportunity with partnering providers,,,
1125-0000,24.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1125-0000,25.0,future opportunity with partner providers,,,
1125-0000,26.0,NA; we don't have relationship with a BPCI Advanced Entity,0.0,7.0,0.0
1125-0000,27.0,"Hospital will bear the full risk associated with the episode in the current performance year.  We are reviewing opportunities for gain sharing, but most provider groups are not willing to share in potential losses around the episode",,,
1125-0000,28.0,No,1.0,5.0,5.0
1125-0000,29.0,---,,,
1125-0000,30.0,No,1.0,5.0,5.0
1125-0000,31.0,---,,,
1125-0000,32.0,"Currently NA, however our system is part of the CJR program and once gain sharing is viable, we will follow the same compliance plan for BPCI-A as adhered to within CJR",,,
1125-0000,33.0,No; not started,3.0,7.0,21.0
1125-0000,34.0,No,1.0,5.0,5.0
1125-0000,35.0,NA; we don't use Fraud and Abuse Waivers,0.0,3.0,0.0
1125-0000,36.0,No,1.0,5.0,5.0
1125-0000,37.0,---,,,
1125-0000,38.0,NA; we don't use MPP Waivers,0.0,3.0,0.0
1125-0000,39.0,NA; not using any of the waivers,0.0,6.0,0.0
1125-0000,40.1,,,,
1125-0000,40.2,,,,
1125-0000,40.3,,,,
1125-0000,40.4,,,,
1125-0000,40.5,,,,
1125-0000,41.0,,,,
1125-0000,42.0,Yes,1.0,3.0,3.0
1125-0000,43.0,Yes,1.0,7.0,7.0
1125-0000,44.0,Yes,1.0,5.0,5.0
1125-0000,45.0,"There are three identified representatives within the organization who have advanced knowledge around the BPCI-A program and the CMS program requirements.  This organization is also contracted with an organization to assist with regulatory adherence to CMS programming (CJR, BPCI-A) who would be able to provide additional support in the event of the need for a succession plan activation",,,
1125-0000,46.1,,,,
1125-0000,46.2,,,,
1125-0000,46.3,Yes,,,
1125-0000,46.4,,,,
1125-0000,46.5,,,,
1125-0000,47.0,,,,
1125-0000,48.0,Yes,1.0,7.0,7.0
1125-0000,49.0,,,,
1125-0000,50.0,No,1.0,5.0,5.0
1125-0000,51.0,,,,
1125-0000,52.0,Yes,1.0,4.0,4.0
1125-0000,53.0,No,1.0,4.0,4.0
1125-0000,54.0,"Participation in the bundle has reinvigorated various operational and clinical committees and has served as a catalyst to build a Preferred Provider Network of SNF facilities focusing on  programming and centered on clinical guidelines and other cost and quality measures.  While all beneficiaries receive choice regarding post-acute care providers if needed, the hospital educates all patients around episodic management program and the benefits of choosing SNFs and Home Care agencies with clinical programming in place to best meet their clinical needs.",,,
1125-0000,55.0,No,3.0,6.0,18.0
1125-0000,56.0,,,,
